,,
ImmunizationEvaluation,,
:lockedDate,0..1,boolean
:closure,0..1,
:expansion.paging,0..1,boolean
,,
Encounter,,
:hospitalization.specialArrangement,0..*,CodeableConcept
:hospitalization.origin,0..1,Reference
:appointment,0..*,Reference
:location.period,0..1,Period
:hospitalization.specialCourtesy,0..*,CodeableConcept
:statusHistory.period,1..1,Period
:hospitalization.admitSource,0..1,CodeableConcept
:participant.type,0..*,CodeableConcept
:diagnosis,0..*,
:hospitalization.dietPreference,0..*,CodeableConcept
:statusHistory.status,1..1,code
:classHistory.period,1..1,Period
:diagnosis.rank,0..1,positiveInt
:participant.period,0..1,Period
:serviceProvider,0..1,Reference
:episodeOfCare,0..*,Reference
:reasonCode,0..*,CodeableConcept
:type,0..*,CodeableConcept
:participant,0..*,
:serviceType,0..1,CodeableConcept
:location.location,1..1,Reference
:account,0..*,Reference
:classHistory,0..*,
:classHistory.class,1..1,Coding
:priority,0..1,CodeableConcept
:status,1..1,code
:class,1..1,Coding
:hospitalization.dischargeDisposition,0..1,CodeableConcept
:length,0..1,Duration
:identifier,0..*,Identifier
:participant.individual,0..1,Reference
:hospitalization,0..1,
:period,0..1,Period
:basedOn,0..*,Reference
:diagnosis.use,0..1,CodeableConcept
:partOf,0..1,Reference
:location.status,0..1,code
:diagnosis.condition,1..1,Reference
:hospitalization.reAdmission,0..1,CodeableConcept
:location,0..*,
:hospitalization.preAdmissionIdentifier,0..1,Identifier
:subject,0..1,Reference
:hospitalization.destination,0..1,Reference
:location.physicalType,0..1,CodeableConcept
:statusHistory,0..*,
:reasonReference,0..*,Reference
,,
ImplementationGuide,,
:definition.resource,1..*,
:description,0..1,markdown
:definition.page.name_x_,1..1,url
:definition.template.source,1..1,string
:definition,0..1,
:date,0..1,dateTime
:dependsOn.packageId,0..1,id
:definition.parameter,0..*,
:publisher,0..1,string
:definition.page.generation,1..1,code
:fhirVersion,1..*,code
:manifest.resource.example_x_,0..1,boolean
:license,0..1,code
:jurisdiction,0..*,CodeableConcept
:definition.grouping.name,1..1,string
:global,0..*,
:dependsOn,0..*,
:definition.parameter.code,1..1,code
:name,1..1,string
:definition.page,0..1,
:definition.template,0..*,
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:manifest.other,0..*,string
:manifest.resource.reference,1..1,Reference
:experimental,0..1,boolean
:manifest,0..1,
:definition.template.code,1..1,code
:definition.parameter.value,1..1,string
:definition.resource.name,0..1,string
:definition.resource.groupingId,0..1,id
:global.type,1..1,code
:manifest.page.name,1..1,string
:definition.resource.example_x_,0..1,boolean
:definition.grouping,0..*,
:title,0..1,string
:manifest.page.title,0..1,string
:manifest.page,0..*,
:manifest.page.anchor,0..*,string
:definition.page.page,0..*,See ImplementationGuide.definition.page
:dependsOn.version,0..1,string
:status,1..1,code
:dependsOn.uri,1..1,canonical
:manifest.image,0..*,string
:url,1..1,uri
:definition.template.scope,0..1,string
:manifest.resource.relativePath,0..1,url
:manifest.resource,1..*,
:definition.grouping.description,0..1,string
:definition.page.title,1..1,string
:definition.resource.description,0..1,string
:version,0..1,string
:packageId,1..1,id
:manifest.rendering,0..1,url
:contact,0..*,ContactDetail
:definition.resource.fhirVersion,0..*,code
:definition.resource.reference,1..1,Reference
:global.profile,1..1,canonical
,,
EvidenceVariable,,
:description,0..1,markdown
:characteristic.groupMeasure,0..1,code
:date,0..1,dateTime
:characteristic.usageContext,0..*,UsageContext
:endorser,0..*,ContactDetail
:publisher,0..1,string
:approvalDate,0..1,date
:jurisdiction,0..*,CodeableConcept
:name,0..1,string
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:characteristic.participantEffective_x_,0..1,dateTime
:characteristic.timeFromStart,0..1,Duration
:characteristic.description,0..1,string
:type,0..1,code
:topic,0..*,CodeableConcept
:title,0..1,string
:characteristic.exclude,0..1,boolean
:note,0..*,Annotation
:author,0..*,ContactDetail
:characteristic,1..*,
:status,1..1,code
:subtitle,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:reviewer,0..*,ContactDetail
:shortTitle,0..1,string
:characteristic.definition_x_,1..1,Reference
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:contact,0..*,ContactDetail
:effectivePeriod,0..1,Period
,,
ObservationDefinition,,
:quantitativeDetails,0..1,
:category,0..*,CodeableConcept
:quantitativeDetails.customaryUnit,0..1,CodeableConcept
:qualifiedInterval.range,0..1,Range
:qualifiedInterval.category,0..1,code
:qualifiedInterval.gender,0..1,code
:qualifiedInterval.context,0..1,CodeableConcept
:quantitativeDetails.conversionFactor,0..1,decimal
:method,0..1,CodeableConcept
:validCodedValueSet,0..1,Reference
:qualifiedInterval,0..*,
:quantitativeDetails.decimalPrecision,0..1,integer
:qualifiedInterval.condition,0..1,string
:abnormalCodedValueSet,0..1,Reference
:qualifiedInterval.age,0..1,Range
:qualifiedInterval.gestationalAge,0..1,Range
:code,1..1,CodeableConcept
:identifier,0..*,Identifier
:permittedDataType,0..*,code
:multipleResultsAllowed,0..1,boolean
:normalCodedValueSet,0..1,Reference
:quantitativeDetails.unit,0..1,CodeableConcept
:preferredReportName,0..1,string
:criticalCodedValueSet,0..1,Reference
:qualifiedInterval.appliesTo,0..*,CodeableConcept
,,
DiagnosticReport,,
:media.link,1..1,Reference
:category,0..*,CodeableConcept
:media.comment,0..1,string
:conclusionCode,0..*,CodeableConcept
:conclusion,0..1,string
:encounter,0..1,Reference
:specimen,0..*,Reference
:effective_x_,0..1,dateTime
:resultsInterpreter,0..*,Reference
:status,1..1,code
:result,0..*,Reference
:code,1..1,CodeableConcept
:identifier,0..*,Identifier
:issued,0..1,instant
:presentedForm,0..*,Attachment
:basedOn,0..*,Reference
:imagingStudy,0..*,Reference
:media,0..*,
:subject,0..1,Reference
:performer,0..*,Reference
,,
ExampleScenario,,
:process.step.pause,0..1,boolean
:date,0..1,dateTime
:process.step.operation.receiver,0..1,string
:actor.type,1..1,code
:instance.resourceType,1..1,code
:publisher,0..1,string
:instance,0..*,
:jurisdiction,0..*,CodeableConcept
:instance.resourceId,1..1,string
:purpose,0..1,markdown
:process.step.process,0..*,See ExampleScenario.process
:name,0..1,string
:process.description,0..1,markdown
:process,0..*,
:process.step.alternative,0..*,
:process.step.alternative.title,1..1,string
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:process.step.alternative.step,0..*,See ExampleScenario.process.step
:process.step.operation.initiatorActive,0..1,boolean
:experimental,0..1,boolean
:process.step.operation.request,0..1,See ExampleScenario.instance.containedInstance
:instance.containedInstance.versionId,0..1,string
:process.step,0..*,
:actor.description,0..1,markdown
:process.preConditions,0..1,markdown
:instance.containedInstance.resourceId,1..1,string
:process.step.operation.type,0..1,string
:workflow,0..*,canonical
:instance.containedInstance,0..*,
:process.step.operation.response,0..1,See ExampleScenario.instance.containedInstance
:process.step.alternative.description,0..1,markdown
:instance.version.description,1..1,markdown
:process.step.operation.number,1..1,string
:status,1..1,code
:process.step.operation.initiator,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:process.step.operation,0..1,
:instance.version.versionId,1..1,string
:actor.actorId,1..1,string
:process.step.operation.description,0..1,markdown
:process.step.operation.name,0..1,string
:instance.version,0..*,
:version,0..1,string
:process.step.operation.receiverActive,0..1,boolean
:process.postConditions,0..1,markdown
:contact,0..*,ContactDetail
:instance.description,0..1,markdown
:actor.name,0..1,string
:instance.name,0..1,string
:process.title,1..1,string
:actor,0..*,
,,
ResearchDefinition,,
:description,0..1,markdown
:exposureAlternative,0..1,Reference
:date,0..1,dateTime
:endorser,0..*,ContactDetail
:publisher,0..1,string
:approvalDate,0..1,date
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:name,0..1,string
:subject_x_,0..1,CodeableConcept
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:experimental,0..1,boolean
:outcome,0..1,Reference
:topic,0..*,CodeableConcept
:title,0..1,string
:library,0..*,canonical
:author,0..*,ContactDetail
:usage,0..1,string
:status,1..1,code
:subtitle,0..1,string
:population,1..1,Reference
:comment,0..*,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:reviewer,0..*,ContactDetail
:shortTitle,0..1,string
:exposure,0..1,Reference
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:contact,0..*,ContactDetail
:effectivePeriod,0..1,Period
,,
Parameters,,
:parameter,0..*,
:parameter.name,1..1,string
:parameter.value_x_,0..1,*
:parameter.resource,0..1,Resource
:parameter.part,0..*,See Parameters.parameter
,,
SearchParameter,,
:description,1..1,markdown
:date,0..1,dateTime
:expression,0..1,string
:modifier,0..*,code
:publisher,0..1,string
:multipleAnd,0..1,boolean
:jurisdiction,0..*,CodeableConcept
:derivedFrom,0..1,canonical
:purpose,0..1,markdown
:multipleOr,0..1,boolean
:name,1..1,string
:useContext,0..*,UsageContext
:xpath,0..1,string
:xpathUsage,0..1,code
:type,1..1,code
:experimental,0..1,boolean
:component,0..*,
:component.expression,1..1,string
:status,1..1,code
:chain,0..*,string
:url,1..1,uri
:code,1..1,code
:comparator,0..*,code
:target,0..*,code
:base,1..*,code
:version,0..1,string
:contact,0..*,ContactDetail
:component.definition,1..1,canonical
,,
MedicinalProductInteraction,,
:subject,0..*,Reference
:description,0..1,string
:interactant,0..*,
:interactant.item_x_,1..1,Reference
:type,0..1,CodeableConcept
:effect,0..1,CodeableConcept
:incidence,0..1,CodeableConcept
:management,0..1,CodeableConcept
,,
CodeSystem,,
:description,0..1,markdown
:concept.concept,0..*,See CodeSystem.concept
:date,0..1,dateTime
:filter.operator,1..*,code
:concept.designation,0..*,
:versionNeeded,0..1,boolean
:publisher,0..1,string
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:content,1..1,code
:property,0..*,
:name,0..1,string
:property.description,0..1,string
:filter.code,1..1,code
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:filter.description,0..1,string
:experimental,0..1,boolean
:concept.code,1..1,code
:concept.designation.language,0..1,code
:filter.value,1..1,string
:title,0..1,string
:filter,0..*,
:concept.property.code,1..1,code
:supplements,0..1,canonical
:compositional,0..1,boolean
:status,1..1,code
:hierarchyMeaning,0..1,code
:property.type,1..1,code
:valueSet,0..1,canonical
:count,0..1,unsignedInt
:concept.definition,0..1,string
:concept.display,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:concept,0..*,
:caseSensitive,0..1,boolean
:concept.designation.use,0..1,Coding
:property.code,1..1,code
:concept.property.value_x_,1..1,code
:version,0..1,string
:contact,0..*,ContactDetail
:concept.designation.value,1..1,string
:property.uri,0..1,uri
:concept.property,0..*,
,,
MessageDefinition,,
:allowedResponse.message,1..1,canonical
:description,0..1,markdown
:category,0..1,code
:focus.max,0..1,string
:focus.min,1..1,unsignedInt
:date,1..1,dateTime
:publisher,0..1,string
:parent,0..*,canonical
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:name,0..1,string
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:experimental,0..1,boolean
:allowedResponse.situation,0..1,markdown
:title,0..1,string
:focus.profile,0..1,canonical
:status,1..1,code
:allowedResponse,0..*,
:graph,0..*,canonical
:focus.code,1..1,code
:url,0..1,uri
:identifier,0..*,Identifier
:focus,0..*,
:replaces,0..*,canonical
:responseRequired,0..1,code
:base,0..1,canonical
:version,0..1,string
:contact,0..*,ContactDetail
:event_x_,1..1,Coding
,,
NutritionOrder,,
:patient,1..1,Reference
:oralDiet.type,0..*,CodeableConcept
:oralDiet,0..1,
:instantiatesCanonical,0..*,canonical
:enteralFormula.administration.schedule,0..1,Timing
:instantiatesUri,0..*,uri
:enteralFormula.administration.rate_x_,0..1,SimpleQuantity
:instantiates,0..*,uri
:enteralFormula.baseFormulaType,0..1,CodeableConcept
:supplement.productName,0..1,string
:encounter,0..1,Reference
:oralDiet.texture.modifier,0..1,CodeableConcept
:supplement.quantity,0..1,SimpleQuantity
:supplement.type,0..1,CodeableConcept
:enteralFormula.maxVolumeToDeliver,0..1,SimpleQuantity
:enteralFormula.administration,0..*,
:oralDiet.instruction,0..1,string
:enteralFormula.additiveProductName,0..1,string
:note,0..*,Annotation
:dateTime,1..1,dateTime
:enteralFormula,0..1,
:enteralFormula.administration.quantity,0..1,SimpleQuantity
:foodPreferenceModifier,0..*,CodeableConcept
:enteralFormula.baseFormulaProductName,0..1,string
:oralDiet.schedule,0..*,Timing
:status,1..1,code
:supplement.schedule,0..*,Timing
:oralDiet.nutrient.modifier,0..1,CodeableConcept
:oralDiet.nutrient.amount,0..1,SimpleQuantity
:excludeFoodModifier,0..*,CodeableConcept
:identifier,0..*,Identifier
:enteralFormula.caloricDensity,0..1,SimpleQuantity
:intent,1..1,code
:oralDiet.texture,0..*,
:orderer,0..1,Reference
:supplement,0..*,
:enteralFormula.additiveType,0..1,CodeableConcept
:oralDiet.nutrient,0..*,
:oralDiet.fluidConsistencyType,0..*,CodeableConcept
:enteralFormula.routeofAdministration,0..1,CodeableConcept
:enteralFormula.administrationInstruction,0..1,string
:oralDiet.texture.foodType,0..1,CodeableConcept
:allergyIntolerance,0..*,Reference
:supplement.instruction,0..1,string
,,
VerificationResult,,
:primarySource.type,0..*,CodeableConcept
:failureAction,0..1,CodeableConcept
:validationType,0..1,CodeableConcept
:targetLocation,0..*,string
:validator.attestationSignature,0..1,Signature
:attestation.proxySignature,0..1,Signature
:validator,0..*,
:primarySource.communicationMethod,0..*,CodeableConcept
:need,0..1,CodeableConcept
:frequency,0..1,Timing
:validator.organization,1..1,Reference
:primarySource.validationStatus,0..1,CodeableConcept
:nextScheduled,0..1,date
:primarySource.pushTypeAvailable,0..*,CodeableConcept
:primarySource,0..*,
:attestation,0..1,
:status,1..1,code
:attestation.onBehalfOf,0..1,Reference
:attestation.sourceIdentityCertificate,0..1,string
:validationProcess,0..*,CodeableConcept
:attestation.date,0..1,date
:statusDate,0..1,dateTime
:primarySource.who,0..1,Reference
:primarySource.canPushUpdates,0..1,CodeableConcept
:target,0..*,Reference
:validator.identityCertificate,0..1,string
:attestation.who,0..1,Reference
:attestation.sourceSignature,0..1,Signature
:primarySource.validationDate,0..1,dateTime
:attestation.communicationMethod,0..1,CodeableConcept
:attestation.proxyIdentityCertificate,0..1,string
:lastPerformed,0..1,dateTime
,,
MedicationAdministration,,
:category,0..1,CodeableConcept
:request,0..1,Reference
:eventHistory,0..*,Reference
:performer.actor,1..1,Reference
:dosage,0..1,
:instantiates,0..*,uri
:dosage.rate_x_,0..1,Ratio
:performer.function,0..1,CodeableConcept
:effective_x_,1..1,dateTime
:reasonCode,0..*,CodeableConcept
:statusReason,0..*,CodeableConcept
:dosage.site,0..1,CodeableConcept
:note,0..*,Annotation
:supportingInformation,0..*,Reference
:status,1..1,code
:dosage.text,0..1,string
:dosage.route,0..1,CodeableConcept
:identifier,0..*,Identifier
:context,0..1,Reference
:device,0..*,Reference
:partOf,0..*,Reference
:dosage.dose,0..1,SimpleQuantity
:dosage.method,0..1,CodeableConcept
:subject,1..1,Reference
:performer,0..*,
:medication_x_,1..1,CodeableConcept
:reasonReference,0..*,Reference
,,
CatalogEntry,,
:additionalCharacteristic,0..*,CodeableConcept
:relatedEntry.item,1..1,Reference
:additionalClassification,0..*,CodeableConcept
:relatedEntry.relationtype,1..1,code
:referencedItem,1..1,Reference
:type,0..1,CodeableConcept
:classification,0..*,CodeableConcept
:validityPeriod,0..1,Period
:orderable,1..1,boolean
:status,0..1,code
:validTo,0..1,dateTime
:identifier,0..*,Identifier
:additionalIdentifier,0..*,Identifier
:lastUpdated,0..1,dateTime
:relatedEntry,0..*,
,,
Flag,,
:identifier,0..*,Identifier
:status,1..1,code
:category,0..*,CodeableConcept
:code,1..1,CodeableConcept
:subject,1..1,Reference
:period,0..1,Period
:encounter,0..1,Reference
:author,0..1,Reference
,,
DeviceUseStatement,,
:derivedFrom,0..*,Reference
:reasonCode,0..*,CodeableConcept
:timing_x_,0..1,Timing
:source,0..1,Reference
:note,0..*,Annotation
:status,1..1,code
:recordedOn,0..1,dateTime
:identifier,0..*,Identifier
:bodySite,0..1,CodeableConcept
:device,1..1,Reference
:basedOn,0..*,Reference
:subject,1..1,Reference
:reasonReference,0..*,Reference
,,
Contract,,
:term.securityLabel.category,0..*,Coding
:term.securityLabel.classification,1..1,Coding
:term.action.type,1..1,CodeableConcept
:term.asset.text,0..1,string
:term.offer.securityLabelNumber,0..*,unsignedInt
:term.asset.answer,0..*,See Contract.term.offer.answer
:term.offer.party.reference,1..*,Reference
:contentDefinition.publicationDate,0..1,dateTime
:instantiatesCanonical,0..1,Reference
:term.action.subject,0..*,
:term.action.status,1..1,CodeableConcept
:term.securityLabel,0..*,
:term.action.performerLinkId,0..*,string
:instantiatesUri,0..1,uri
:term.securityLabel.number,0..*,unsignedInt
:term.action.reasonLinkId,0..*,string
:term.action.securityLabelNumber,0..*,unsignedInt
:term.topic_x_,0..1,CodeableConcept
:site,0..*,Reference
:relevantHistory,0..*,Reference
:signer.party,1..1,Reference
:term.action.note,0..*,Annotation
:term.asset.valuedItem.quantity,0..1,SimpleQuantity
:term.issued,0..1,dateTime
:term.asset.typeReference,0..*,Reference
:supportingInfo,0..*,Reference
:term.action.reasonReference,0..*,Reference
:term.offer.identifier,0..*,Identifier
:term.offer.type,0..1,CodeableConcept
:term.offer.party.role,1..1,CodeableConcept
:term.asset.valuedItem.effectiveTime,0..1,dateTime
:term.asset.type,0..*,CodeableConcept
:applies,0..1,Period
:term.asset.valuedItem.identifier,0..1,Identifier
:signer.type,1..1,Coding
:name,0..1,string
:authority,0..*,Reference
:term.asset.securityLabelNumber,0..*,unsignedInt
:rule,0..*,
:term.action,0..*,
:term.asset.valuedItem.entity_x_,0..1,CodeableConcept
:term.asset.relationship,0..1,Coding
:term.asset.valuedItem.unitPrice,0..1,Money
:contentDefinition.publicationStatus,1..1,code
:term.subType,0..1,CodeableConcept
:type,0..1,CodeableConcept
:legal,0..*,
:contentDerivative,0..1,CodeableConcept
:term.action.contextLinkId,0..*,string
:term.asset.periodType,0..*,CodeableConcept
:term.action.reasonCode,0..*,CodeableConcept
:term.action.linkId,0..*,string
:legalState,0..1,CodeableConcept
:contentDefinition,0..1,
:contentDefinition.subType,0..1,CodeableConcept
:scope,0..1,CodeableConcept
:term.asset.context.reference,0..1,Reference
:rule.content_x_,1..1,Attachment
:term.asset.scope,0..1,CodeableConcept
:term.asset.valuedItem.linkId,0..*,string
:term.asset.valuedItem,0..*,
:term.asset.valuedItem.points,0..1,decimal
:term.text,0..1,string
:title,0..1,string
:term.securityLabel.control,0..*,Coding
:term.asset.context,0..*,
:signer,0..*,
:author,0..1,Reference
:term,0..*,
:term.action.requesterLinkId,0..*,string
:term.action.doNotPerform,0..1,boolean
:term.action.context,0..1,Reference
:term.action.performerType,0..*,CodeableConcept
:friendly,0..*,
:term.asset,0..*,
:term.offer.answer,0..*,
:alias,0..*,string
:term.offer.answer.value_x_,1..1,boolean
:topic_x_,0..1,CodeableConcept
:legal.content_x_,1..1,Attachment
:legallyBinding_x_,0..1,Attachment
:term.action.subject.reference,1..*,Reference
:status,0..1,code
:term.asset.usePeriod,0..*,Period
:term.offer,1..1,
:subtitle,0..1,string
:term.asset.subtype,0..*,CodeableConcept
:term.asset.valuedItem.responsible,0..1,Reference
:term.offer.decision,0..1,CodeableConcept
:term.offer.decisionMode,0..*,CodeableConcept
:term.action.reason,0..*,string
:term.applies,0..1,Period
:term.offer.text,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:term.asset.valuedItem.securityLabelNumber,0..*,unsignedInt
:term.action.performerRole,0..1,CodeableConcept
:expirationType,0..1,CodeableConcept
:term.asset.context.text,0..1,string
:contentDefinition.type,1..1,CodeableConcept
:term.action.occurrence_x_,0..1,dateTime
:term.asset.period,0..*,Period
:term.asset.context.code,0..*,CodeableConcept
:friendly.content_x_,1..1,Attachment
:issued,0..1,dateTime
:term.asset.valuedItem.payment,0..1,string
:term.action.requester,0..*,Reference
:term.asset.valuedItem.paymentDate,0..1,dateTime
:term.asset.linkId,0..*,string
:domain,0..*,Reference
:term.asset.valuedItem.factor,0..1,decimal
:subType,0..*,CodeableConcept
:term.type,0..1,CodeableConcept
:signer.signature,1..*,Signature
:version,0..1,string
:term.offer.party,0..*,
:term.action.intent,1..1,CodeableConcept
:term.asset.condition,0..1,string
:contentDefinition.publisher,0..1,Reference
:term.asset.valuedItem.net,0..1,Money
:term.identifier,0..1,Identifier
:subject,0..*,Reference
:term.offer.topic,0..1,Reference
:term.asset.valuedItem.recipient,0..1,Reference
:term.action.subject.role,0..1,CodeableConcept
:contentDefinition.copyright,0..1,markdown
:term.offer.linkId,0..*,string
:term.group,0..*,See Contract.term
:term.action.performer,0..1,Reference
,,
Invoice,,
:date,0..1,dateTime
:participant.role,0..1,CodeableConcept
:totalNet,0..1,Money
:recipient,0..1,Reference
:totalPriceComponent,0..*,See Invoice.lineItem.priceComponent
:type,0..1,CodeableConcept
:totalGross,0..1,Money
:participant,0..*,
:lineItem.priceComponent.factor,0..1,decimal
:participant.actor,1..1,Reference
:note,0..*,Annotation
:account,0..1,Reference
:lineItem.priceComponent.type,1..1,code
:status,1..1,code
:lineItem,0..*,
:identifier,0..*,Identifier
:lineItem.priceComponent.code,0..1,CodeableConcept
:issuer,0..1,Reference
:lineItem.priceComponent,0..*,
:lineItem.priceComponent.amount,0..1,Money
:lineItem.sequence,0..1,positiveInt
:cancelledReason,0..1,string
:paymentTerms,0..1,markdown
:lineItem.chargeItem_x_,1..1,Reference
:subject,0..1,Reference
,,
PaymentNotice,,
:response,0..1,Reference
:amount,1..1,Money
:request,0..1,Reference
:payment,1..1,Reference
:recipient,1..1,Reference
:created,1..1,dateTime
:paymentStatus,0..1,CodeableConcept
:status,1..1,code
:payee,0..1,Reference
:paymentDate,0..1,date
:identifier,0..*,Identifier
:provider,0..1,Reference
,,
Location,,
:description,0..1,string
:address,0..1,Address
:hoursOfOperation.openingTime,0..1,time
:managingOrganization,0..1,Reference
:hoursOfOperation.daysOfWeek,0..*,code
:name,0..1,string
:mode,0..1,code
:type,0..*,CodeableConcept
:position.longitude,1..1,decimal
:alias,0..*,string
:status,0..1,code
:hoursOfOperation.allDay,0..1,boolean
:position.latitude,1..1,decimal
:identifier,0..*,Identifier
:hoursOfOperation,0..*,
:availabilityExceptions,0..1,string
:position,0..1,
:position.altitude,0..1,decimal
:telecom,0..*,ContactPoint
:operationalStatus,0..1,Coding
:partOf,0..1,Reference
:physicalType,0..1,CodeableConcept
:endpoint,0..*,Reference
:hoursOfOperation.closingTime,0..1,time
,,
Claim,,
:item.detail.udi,0..*,Reference
:patient,1..1,Reference
:insurance.coverage,1..1,Reference
:item.detail.subDetail.unitPrice,0..1,Money
:item.category,0..1,CodeableConcept
:diagnosis.diagnosis_x_,1..1,CodeableConcept
:insurance.claimResponse,0..1,Reference
:careTeam.responsible,0..1,boolean
:insurance,1..*,
:insurance.sequence,1..1,positiveInt
:item.detail.subDetail.quantity,0..1,SimpleQuantity
:item.informationSequence,0..*,positiveInt
:item.detail.subDetail.category,0..1,CodeableConcept
:item.procedureSequence,0..*,positiveInt
:facility,0..1,Reference
:item.detail.subDetail.revenue,0..1,CodeableConcept
:diagnosis,0..*,
:procedure.type,0..*,CodeableConcept
:item.detail.subDetail.net,0..1,Money
:item.detail,0..*,
:careTeam.qualification,0..1,CodeableConcept
:supportingInfo.category,1..1,CodeableConcept
:item.detail.modifier,0..*,CodeableConcept
:payee.type,1..1,CodeableConcept
:enterer,0..1,Reference
:supportingInfo,0..*,
:use,1..1,code
:item.careTeamSequence,0..*,positiveInt
:item.programCode,0..*,CodeableConcept
:item.quantity,0..1,SimpleQuantity
:related.claim,0..1,Reference
:item,0..*,
:item.detail.subDetail,0..*,
:supportingInfo.code,0..1,CodeableConcept
:item.net,0..1,Money
:supportingInfo.timing_x_,0..1,date
:item.detail.programCode,0..*,CodeableConcept
:type,1..1,CodeableConcept
:insurance.preAuthRef,0..*,string
:created,1..1,dateTime
:procedure,0..*,
:payee.party,0..1,Reference
:related,0..*,
:diagnosis.packageCode,0..1,CodeableConcept
:careTeam.role,0..1,CodeableConcept
:supportingInfo.reason,0..1,CodeableConcept
:diagnosis.type,0..*,CodeableConcept
:item.detail.revenue,0..1,CodeableConcept
:accident.location_x_,0..1,Address
:item.productOrService,1..1,CodeableConcept
:insurance.focal,1..1,boolean
:item.detail.subDetail.modifier,0..*,CodeableConcept
:referral,0..1,Reference
:item.detail.subDetail.factor,0..1,decimal
:supportingInfo.value_x_,0..1,boolean
:accident.date,1..1,date
:item.diagnosisSequence,0..*,positiveInt
:total,0..1,Money
:diagnosis.sequence,1..1,positiveInt
:related.reference,0..1,Identifier
:procedure.sequence,1..1,positiveInt
:insurer,0..1,Reference
:item.revenue,0..1,CodeableConcept
:procedure.udi,0..*,Reference
:fundsReserve,0..1,CodeableConcept
:priority,1..1,CodeableConcept
:accident,0..1,
:status,1..1,code
:payee,0..1,
:insurance.businessArrangement,0..1,string
:careTeam.sequence,1..1,positiveInt
:prescription,0..1,Reference
:diagnosis.onAdmission,0..1,CodeableConcept
:procedure.date,0..1,dateTime
:procedure.procedure_x_,1..1,CodeableConcept
:related.relationship,0..1,CodeableConcept
:supportingInfo.sequence,1..1,positiveInt
:item.detail.unitPrice,0..1,Money
:item.detail.factor,0..1,decimal
:billablePeriod,0..1,Period
:identifier,0..*,Identifier
:item.detail.subDetail.programCode,0..*,CodeableConcept
:item.encounter,0..*,Reference
:item.modifier,0..*,CodeableConcept
:item.udi,0..*,Reference
:item.detail.subDetail.sequence,1..1,positiveInt
:item.serviced_x_,0..1,date
:item.sequence,1..1,positiveInt
:item.unitPrice,0..1,Money
:item.detail.net,0..1,Money
:item.detail.subDetail.udi,0..*,Reference
:item.location_x_,0..1,CodeableConcept
:accident.type,0..1,CodeableConcept
:subType,0..1,CodeableConcept
:item.detail.category,0..1,CodeableConcept
:item.detail.quantity,0..1,SimpleQuantity
:item.factor,0..1,decimal
:insurance.identifier,0..1,Identifier
:item.detail.sequence,1..1,positiveInt
:provider,1..1,Reference
:originalPrescription,0..1,Reference
:item.detail.subDetail.productOrService,1..1,CodeableConcept
:careTeam,0..*,
:item.bodySite,0..1,CodeableConcept
:item.detail.productOrService,1..1,CodeableConcept
:careTeam.provider,1..1,Reference
:item.subSite,0..*,CodeableConcept
,,
Specimen,,
:processing.procedure,0..1,CodeableConcept
:request,0..*,Reference
:receivedTime,0..1,dateTime
:collection.collector,0..1,Reference
:collection.duration,0..1,Duration
:processing,0..*,
:container.description,0..1,string
:parent,0..*,Reference
:container.additive_x_,0..1,CodeableConcept
:processing.description,0..1,string
:container.type,0..1,CodeableConcept
:container.identifier,0..*,Identifier
:type,0..1,CodeableConcept
:collection.bodySite,0..1,CodeableConcept
:processing.additive,0..*,Reference
:container.capacity,0..1,SimpleQuantity
:collection.collected_x_,0..1,dateTime
:note,0..*,Annotation
:collection.fastingStatus_x_,0..1,CodeableConcept
:status,0..1,code
:condition,0..*,CodeableConcept
:container,0..*,
:identifier,0..*,Identifier
:accessionIdentifier,0..1,Identifier
:collection.method,0..1,CodeableConcept
:container.specimenQuantity,0..1,SimpleQuantity
:collection,0..1,
:subject,0..1,Reference
:processing.time_x_,0..1,dateTime
:collection.quantity,0..1,SimpleQuantity
,,
MedicationStatement,,
:category,0..1,CodeableConcept
:dosage,0..*,Dosage
:derivedFrom,0..*,Reference
:effective_x_,0..1,dateTime
:reasonCode,0..*,CodeableConcept
:statusReason,0..*,CodeableConcept
:note,0..*,Annotation
:status,1..1,code
:identifier,0..*,Identifier
:context,0..1,Reference
:dateAsserted,0..1,dateTime
